,CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,target,AveMonthSpend
143,11148,,Ross,,Vazquez,,1201 Paso Del Rio Way,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0163,1941-08-16,Bachelors ,Management,M,M,1,2,0,2,63251,0,67
144,11149,,Theodore,,Gill,,9120 Pinewood Court,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0194,1941-04-20,Bachelors ,Management,M,M,1,2,0,2,82448,0,71
145,11150,,Russell,M,Shen,,4755 Easley Drive,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0191,1941-03-15,Bachelors ,Management,M,S,1,2,0,2,77855,0,69
146,11151,,Melinda,G,Gill,,805 Rainier Dr.,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0117,1942-02-25,Graduate Degree,Management,F,S,0,1,0,2,94385,0,46
147,11152,,James,J,Williams,,6827 Seagull Court,,Puyallup,Washington,United States,98371,355-555-0153,1976-01-10,High School,Skilled Manual,M,S,1,2,0,0,62553,1,72
148,11153,,Angela,R,James,,8877 Weatherly Drive,,Renton,Washington,United States,98055,847-555-0111,1976-06-23,High School,Skilled Manual,F,M,1,2,0,0,37229,0,42
149,11154,,Megan,G,Walker,,6898 Holiday Hills,,Woodburn,Oregon,United States,97071,918-555-0186,1976-08-21,Partial College,Skilled Manual,F,S,1,1,0,0,33375,0,38
150,11155,,Hunter,J,Robinson,,8356 Mori Court,,Burbank,California,United States,91502,891-555-0125,1976-01-26,Partial College,Skilled Manual,M,S,0,1,0,0,60713,1,68
151,11157,,Hannah,E,Long,,1832 Preston Ct.,,Tacoma,Washington,United States,98403,974-555-0177,1975-06-11,High School,Skilled Manual,F,M,1,2,0,0,45639,0,50
152,11158,,Jason,K,Wright,,6771 Bundros Court,,San Gabriel,California,United States,91776,694-555-0176,1975-10-08,High School,Skilled Manual,M,S,1,2,0,0,57274,0,65
153,11159,,Brianna,A,Hughes,,6793 Bonifacio St.,,Woodland Hills,California,United States,91364,319-555-0183,1975-09-17,High School,Skilled Manual,F,S,0,2,0,0,32033,0,40
154,11160,,Maurice,M,Tang,,2886 Chaparral Court,Space # 45,Concord,California,United States,94519,947-555-0172,1974-01-08,Partial College,Skilled Manual,M,S,0,1,0,0,54434,0,69
155,11161,,Emily,,Wood,,1562 Black Walnut,,Concord,California,United States,94519,184-555-0114,1974-04-22,Partial College,Skilled Manual,F,S,0,1,0,0,46024,1,44
156,11163,,Gabriel,,Wang,,8002 Crane Court,,Spring Valley,California,United States,91977,617-555-0150,1974-12-20,Partial College,Skilled Manual,M,M,1,1,0,0,56829,0,66
157,11164,,Devin,,Brooks,,4231 Highland Dr.,,Torrance,California,United States,90505,502-555-0138,1974-05-05,Partial College,Skilled Manual,M,S,0,1,0,0,48946,1,64
158,11165,,Jocelyn,,Alexander,,3376 Bank Way,,Oakland,California,United States,94611,354-555-0134,1973-07-18,Partial College,Skilled Manual,F,M,0,1,0,0,89154,0,52
159,11166,,Ashley,,Martinez,,6993 Whyte Park Ave.,,Olympia,Washington,United States,98501,131-555-0194,1972-04-24,Partial College,Skilled Manual,F,S,0,2,0,0,70041,1,46
160,11169,,Bryce,,Richardson,,1841 Blackwood Drive,,Coronado,California,United States,92118,178-555-0176,1968-06-22,Bachelors ,Management,M,M,1,1,4,4,116323,1,141
161,11170,,Carol,T,Howard,,6281 Edward Ave,,Burien,Washington,United States,98168,845-555-0127,1968-02-05,Bachelors ,Management,F,M,1,1,4,4,104668,1,91
162,11171,,Jonathan,E,Hill,,3731 Chinquapin Ct,,Woodland Hills,California,United States,91364,134-555-0196,1967-10-09,Bachelors ,Management,M,S,1,2,0,1,128776,1,80
163,11172,,Gabrielle,J,Adams,,5621 Arcadia Pl.,,Lynnwood,Washington,United States,98036,403-555-0152,1967-11-21,Bachelors ,Management,F,M,1,2,0,1,97616,0,55
164,11172,,Gabrielle,J,Adams,,5621 Arcadia Pl.,,Lynnwood,Washington,United States,98036,403-555-0152,1967-11-21,Bachelors ,Management,F,M,1,2,0,1,97616,0,55
165,11172,,Gabrielle,J,Adams,,5621 Arcadia Pl.,,Lynnwood,Washington,United States,98036,403-555-0152,1967-11-21,Bachelors ,Management,F,M,1,2,0,1,97616,0,55
166,11172,,Gabrielle,J,Adams,,5621 Arcadia Pl.,,Lynnwood,Washington,United States,98036,403-555-0152,1967-11-21,Bachelors ,Management,F,M,1,2,0,1,97616,0,55
167,11173,,Sarah,F,Thomas,,5636 Mt. Whitney Dr.,,W. Linn,Oregon,United States,97068,868-555-0188,1967-09-01,Graduate Degree,Management,F,S,0,4,0,0,151318,0,51
168,11174,,Nicholas,,Robinson,,1318 Lasalle Street,,Los Angeles,California,United States,90012,949-555-0138,1967-07-13,Graduate Degree,Management,M,M,1,0,1,1,183231,1,109
169,11175,,Luis,,Wang,,6943 Patterson Blvd.,,Beverly Hills,California,United States,90210,418-555-0127,1963-03-05,Partial College,Skilled Manual,M,S,1,2,0,0,98032,1,70
170,11176,,Mason,D,Roberts,,5753 Megan Dr.,,Haney,British Columbia,Canada,V2W 1W2,539-555-0162,1968-01-25,Bachelors ,Management,M,M,1,1,4,4,140875,1,148
171,11177,,Jose,M,Flores,,3991 Rambling Rose Drive,,San Diego,California,United States,92102,157-555-0182,1942-07-04,Graduate Degree,Management,M,M,1,2,4,4,185657,1,144
172,11179,,Molly,E,Rodriguez,,5556 Riverland Dr.,,Beverly Hills,California,United States,90210,135-555-0185,1943-06-14,Graduate Degree,Management,F,M,1,3,4,4,141844,0,91
173,11180,,April,,Anand,,3531 Brookview Drive,,Chula Vista,California,United States,91910,702-555-0144,1943-01-02,Bachelors ,Management,F,M,1,4,3,3,145176,1,73
174,11181,,Devin,P,Martin,,1085 Greenbelt Way,Unit B-105,Los Angeles,California,United States,90012,735-555-0197,1943-08-08,Graduate Degree,Management,M,M,1,2,3,3,184504,0,126
175,11182,,Stephanie,,Torres,,6968 Mildred Ln.,,Sedro Woolley,Washington,United States,98284,567-555-0176,1944-08-25,Bachelors ,Management,F,S,1,2,0,4,80891,0,39
176,11183,,Jasmine,W,Lee,,7502 Contuti Avenue,,Santa Cruz,California,United States,95062,147-555-0199,1944-07-15,Bachelors ,Management,F,S,1,2,0,4,90366,1,51
177,11184,,Meghan,,Hernandez,,5872 L St.,,Concord,California,United States,94519,967-555-0188,1944-11-16,Bachelors ,Management,F,S,1,2,0,4,91037,0,42
178,11185,,Ashley,,Henderson,,8834 San Jose Ave.,,Metchosin,British Columbia,Canada,V9,173-555-0121,1944-10-08,Bachelors ,Management,F,S,1,2,0,4,83404,0,48
179,11186,,Sarah,C,Price,,4815 Paraiso Ct.,,Palo Alto,California,United States,94303,180-555-0133,1944-05-21,Bachelors ,Management,F,S,1,2,0,4,79819,0,46
180,11187,,Jennifer,S,Cooper,,2429 Longview Road,,Burien,Washington,United States,98168,857-555-0111,1944-02-22,Graduate Degree,Management,F,M,1,2,0,4,85829,0,49
181,11188,,Catherine,,Morris,,6542 Stonewood Drive,,San Gabriel,California,United States,91776,795-555-0117,1944-09-06,Graduate Degree,Management,F,M,0,2,0,4,104279,0,52
182,11189,,Lawrence,W,Blanco,,7502 Contuti Avenue,,Bellingham,Washington,United States,98225,656-555-0171,1944-07-15,Graduate Degree,Management,M,S,1,2,0,4,121950,0,75
183,11190,,Carson,,Bryant,,2995 Youngsdale Dr.,,Beverly Hills,California,United States,90210,240-555-0142,1944-06-22,Bachelors ,Management,M,M,1,2,0,5,95877,0,77
184,11191,,Kristi,E,Perez,,1769 Lislin Ct,,Colma,California,United States,94014,123-555-0181,1945-12-18,Bachelors ,Management,F,S,1,3,0,5,80055,0,47
185,11192,,James,C,Brown,,673 Old Mountain View Dr.,,Seattle,Washington,United States,98104,725-555-0117,1945-09-13,Bachelors ,Management,M,M,1,2,0,4,112289,0,79
186,11193,,Ian,A,Gray,,5941 Gill Dr.,,Woodburn,Oregon,United States,97071,596-555-0190,1945-02-13,Bachelors ,Management,M,M,1,2,0,4,111071,0,73
187,11194,,Jacqueline,R,Price,,872 Mark Twain Dr,,Palo Alto,California,United States,94303,266-555-0112,1945-06-10,Bachelors ,Management,F,M,1,2,0,4,89692,0,51
188,11195,,Megan,,Henderson,,8411 Mt. Olivet Place,,Renton,Washington,United States,98055,560-555-0150,1946-02-10,Bachelors ,Management,F,M,1,3,0,5,86347,0,52
189,11196,,Alfredo,,Romero,,2499 Greendell Pl,,Beaverton,Oregon,United States,97005,342-555-0110,1946-06-07,Bachelors ,Management,M,M,1,3,0,5,96935,0,75
190,11197,,Andrea,,Morris,,1883 Green View Court,,Seattle,Washington,United States,98104,715-555-0178,1946-06-18,Bachelors ,Management,F,M,0,1,1,3,86749,1,57
191,11198,,Brooke,,Sanders,,5192 Dumbarton Drive,,Santa Cruz,California,United States,95062,215-555-0156,1946-11-26,Bachelors ,Management,F,S,1,1,1,4,84010,0,54
192,11199,,Jacqueline,,Bennett,,8948 Chinquapin Court,,Burlingame,California,United States,94010,413-555-0174,1946-11-06,Bachelors ,Management,F,M,1,1,1,4,81296,0,59
193,11200,,Jason,L,Griffin,,7239 Nicholas Drive,,Victoria,British Columbia,Canada,V8V,232-555-0160,1947-11-22,Bachelors ,Management,M,M,1,1,1,4,101131,1,96
194,11201,,Amanda,,Foster,,3984 San Francisco,,Santa Monica,California,United States,90401,505-555-0159,1947-08-18,Bachelors ,Management,F,M,1,1,1,4,83256,0,57
195,11202,,Alexia,L,Price,,2079 Wellington Ct,,Lakewood,California,United States,90712,552-555-0118,1947-08-26,Bachelors ,Management,F,M,0,2,0,5,96418,0,55
196,11203,,Luis,D,Diaz,,3682 Diablo View Road,,Port Hammond,British Columbia,Canada,V6B 3P7,171-555-0126,1948-08-21,High School,Professional,M,M,1,2,1,2,55404,0,83
197,11204,,Destiny,C,Rivera,,6965 Appalachian Drive,,Beaverton,Oregon,United States,97005,743-555-0111,1948-06-01,High School,Professional,F,M,1,2,1,2,50201,0,53
198,11205,,Abby,,Fernandez,,8330 Glenside Court,,Burien,Washington,United States,98168,134-555-0119,1948-07-24,High School,Professional,F,M,1,2,1,2,52116,0,53
199,11206,,Blake,,Flores,,9410 Ferry St.,,Lynnwood,Washington,United States,98036,975-555-0163,1948-09-24,Partial College,Professional,M,M,1,1,1,2,96883,0,94
200,11208,,Maria,,Reed,,1413 Bridgeview St,,Glendale,California,United States,91203,156-555-0163,1948-02-04,Bachelors ,Management,F,M,1,0,1,2,81421,1,54
201,11209,,Allison,,Evans,,3515 Sutton Circle,,Lincoln Acres,California,United States,91950,988-555-0151,1948-01-13,Bachelors ,Management,F,M,1,0,1,2,73189,1,57
202,11210,,Edward,J,Wood,,1039 Adelaide St.,,West Covina,California,United States,91791,229-555-0114,1948-06-08,Partial College,Professional,M,M,1,2,1,4,87565,0,100
203,11210,,Edward,J,Wood,,1039 Adelaide St.,,West Covina,California,United States,91791,229-555-0114,1948-06-08,Partial College,Professional,M,M,1,2,1,4,87565,0,100
204,11210,,Edward,J,Wood,,1039 Adelaide St.,,West Covina,California,United States,91791,229-555-0114,1948-06-08,Partial College,Professional,M,M,1,2,1,4,87565,0,100
205,11210,,Edward,J,Wood,,1039 Adelaide St.,,West Covina,California,United States,91791,229-555-0114,1948-06-08,Partial College,Professional,M,M,1,2,1,4,87565,0,100
206,11211,,Samantha,,Russell,,9256 Village Oaks Dr.,,Haney,British Columbia,Canada,V2W 1W2,547-555-0121,1949-10-12,High School,Professional,F,M,1,2,1,2,50320,1,53
207,11212,,Chloe,,Campbell,,3562 East Ave.,# 4,Metchosin,British Columbia,Canada,V9,205-555-0169,1949-11-05,High School,Professional,F,M,1,2,1,2,48200,0,53
208,11213,,Stephanie,B,Murphy,,5514 Grant Street,,Edmonds,Washington,United States,98020,293-555-0151,1949-05-14,Partial College,Professional,F,S,1,2,1,2,69431,0,51
209,11214,,Charles,O,Miller,,2719 Little Dr,,Milwaukie,Oregon,United States,97222,389-555-0115,1949-11-07,Partial College,Professional,M,S,1,2,1,2,91233,0,84
210,11216,,Jasmine,A,Torres,,8328 San Francisco,,Portland,Oregon,United States,97205,939-555-0130,1950-05-20,Partial College,Professional,F,S,1,2,1,2,79388,0,53
211,11217,,Natalie,P,Adams,,6592 Bent Tree Lane,,Portland,Oregon,United States,97205,300-555-0150,1950-02-11,Partial College,Professional,F,S,1,2,1,2,81490,1,55
212,11218,,Olivia,,Brown,,3964 Stony Hill Circle,,Tacoma,Washington,United States,98403,414-555-0147,1950-09-11,Partial College,Professional,F,S,0,2,1,2,76220,0,54
213,11218,,Olivia,,Brown,,3964 Stony Hill Circle,,Tacoma,Washington,United States,98403,414-555-0147,1950-09-11,Partial College,Professional,F,S,0,2,1,2,76220,0,54
214,11218,,Olivia,,Brown,,3964 Stony Hill Circle,,Tacoma,Washington,United States,98403,414-555-0147,1950-09-11,Partial College,Professional,F,S,0,2,1,2,76220,0,54
215,11218,,Olivia,,Brown,,3964 Stony Hill Circle,,Tacoma,Washington,United States,98403,414-555-0147,1950-09-11,Partial College,Professional,F,S,0,2,1,2,76220,0,54
216,11219,,Charles,,Cook,,6871 Bel Air Dr.,,Woodburn,Oregon,United States,97071,755-555-0111,1950-12-02,High School,Professional,M,M,1,2,1,2,88557,0,92
217,11220,,Erica,C,Huang,,9142 All Ways Drive,,Colma,California,United States,94014,618-555-0157,1950-02-23,Partial College,Professional,F,M,1,1,1,2,98934,0,57
218,11221,,Nathan,,Perry,,9714 Nicholas Drive,,Lakewood,California,United States,90712,271-555-0191,1950-06-10,Partial College,Professional,M,M,1,1,2,4,107014,0,110
219,11222,,Alexandra,,Rivera,,4999 Corte Segunda,,Santa Monica,California,United States,90401,488-555-0143,1950-08-17,Bachelors ,Management,F,M,1,1,1,3,97838,0,65
220,11223,,Hailey,I,Patterson,,5045 Vancouver Way,# 133,Langley,British Columbia,Canada,V3A 4R2,480-555-0126,1951-09-16,High School,Professional,F,S,1,2,1,2,93756,1,60
221,11224,,Tiffany,J,Li,,6404 Del Mar Ave,,Burien,Washington,United States,98168,197-555-0118,1951-09-06,High School,Professional,F,S,1,2,1,2,58807,0,52
222,11225,,Madison,D,Lee,,5927 Seaview Avenue,,Renton,Washington,United States,98055,471-555-0142,1951-02-16,Partial College,Professional,F,M,1,1,1,2,75300,0,53
223,11226,,Sydney,T,Ross,,5252 Santa Fe,,W. Linn,Oregon,United States,97068,219-555-0146,1951-09-27,Partial College,Professional,F,M,1,1,1,2,69781,0,59
224,11227,,Marshall,D,Chavez,,9022 Estudillo Street,,Colma,California,United States,94014,712-555-0116,1951-08-12,Partial College,Professional,M,S,1,2,1,2,107126,1,92
225,11228,,Ashley,R,Jones,,7681 Willow Pass Road,,El Cajon,California,United States,92020,996-555-0169,1951-04-19,Partial College,Professional,F,M,1,2,1,2,83120,1,63
226,11229,,Adrian,C,Stewart,,6898 Shaw Rd.,,Redwood City,California,United States,94063,812-555-0122,1951-12-03,Partial College,Professional,M,S,1,1,2,4,79403,0,96
227,11230,,Amber,,Turner,,6345 Ridge Circle,,Santa Monica,California,United States,90401,155-555-0131,1951-04-03,Partial College,Professional,F,M,0,2,2,4,82373,0,68
228,11231,,Dennis,,Zhang,,3951 Calle Verde Drive,,Bremerton,Washington,United States,98312,710-555-0134,1952-11-14,High School,Professional,M,M,1,2,1,2,82678,0,89
229,11232,,Hailey,R,Bryant,,2828 Rogers Ave.,,Everett,Washington,United States,98201,156-555-0195,1952-09-27,High School,Professional,F,M,0,2,1,3,89815,1,58
230,11233,,Todd,,Li,,5897 Scottsdale Rd.,,Berkeley,California,United States,94704,680-555-0147,1952-09-09,Partial College,Professional,M,M,1,2,2,4,95975,0,108
231,11234,,Anna,,Griffin,,7221 Peachwillow Street,,Long Beach,California,United States,90802,965-555-0146,1952-11-19,Partial College,Professional,F,S,1,2,2,4,81567,1,58
232,11235,,Angel,J,Stewart,,2585 La Salle Ct.,,Ballard,Washington,United States,98107,540-555-0122,1952-02-08,Partial College,Professional,M,M,1,2,2,4,97258,0,109
233,11236,,Jeremy,,Butler,,8811 The Trees Dr.,,Bellingham,Washington,United States,98225,980-555-0117,1952-03-05,Partial College,Professional,M,S,1,2,2,5,104005,1,107
234,11237,,Clarence,M,Anand,,Welt Platz 6,,Solingen,Nordrhein-Westfalen,Germany,42651,1 (11) 500 555-0191,1958-09-23,Bachelors ,Management,M,S,0,4,3,3,164291,1,126
235,11238,,Mayra,,Prasad,,1119 Elderwood Dr.,#3,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0116,1958-08-10,Bachelors ,Management,F,S,0,4,3,3,138418,1,80
236,11239,,Latoya,C,Goel,,8154 Pheasant Circle,,London,England,United Kingdom,SW1P 2NU,1 (11) 500 555-0149,1958-10-06,Partial College,Professional,F,M,0,2,4,4,123475,0,98
237,11240,,Anne,B,Hernandez,,76 Woodcrest Dr.,,Watford,England,United Kingdom,WA3,1 (11) 500 555-0119,1958-12-11,Partial College,Professional,F,M,1,4,3,3,136555,1,88
238,11241,,Lisa,,Cai,,"102, rue de Berri",,Les Ulis,Essonne,France,91940,1 (11) 500 555-0125,1957-10-11,Partial College,Professional,F,S,1,4,3,3,114730,1,80
239,11242,,Larry,,Munoz,,Midi-Couleurs,,Versailles,Yveline,France,78000,1 (11) 500 555-0193,1957-11-11,Partial College,Professional,M,M,1,3,4,4,160265,1,153
240,11243,,Robin,V,Alvarez,,4086 Emmons Canyon Lane,,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0198,1957-10-09,Partial College,Professional,F,M,1,3,3,3,131035,0,89
241,11244,,Alexis,M,Coleman,,7140 Camelback Road,,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0115,1957-11-26,Bachelors ,Management,F,S,0,3,3,3,139552,1,81
242,11245,,Ricky,D,Vazquez,,Roßstr 9928,,Hamburg,Hessen,Germany,22001,1 (11) 500 555-0147,1956-10-27,High School,Professional,M,M,0,4,4,4,154573,1,147
243,11246,,Latasha,,Rubio,,Alderstr 7690,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0178,1956-10-09,High School,Professional,F,M,0,4,4,4,136970,0,99
244,11248,,Tristan,P,Alexander,,"88, avenue des Champs-Elysées",,Saint-Denis,Seine Saint Denis,France,93400,1 (11) 500 555-0124,1955-03-26,Partial College,Professional,M,M,1,4,4,4,165394,1,157
245,11249,,Cindy,A,Patel,,Essener Straße 123,,Sulzbach Taunus,Saarland,Germany,66272,1 (11) 500 555-0149,1955-07-13,Partial College,Professional,F,M,1,3,4,4,128534,1,94
246,11250,,Shannon,D,Liu,,4185 Keywood Ct.,,Woolston,England,United Kingdom,WA1 4SY,1 (11) 500 555-0119,1955-03-12,High School,Professional,F,M,1,2,4,4,140179,0,98
247,11251,,Xavier,,Long,,9245 Dantley Way,,Haney,British Columbia,Canada,V2W 1W2,243-555-0114,1932-07-04,High School,Professional,M,S,0,2,0,4,50003,0,55
248,11252,,Nicholas,D,Thompson,,504 O St.,,Lemon Grove,California,United States,91945,377-555-0147,1932-06-07,Graduate Degree,Management,M,S,1,1,0,3,139004,0,71
249,11253,,José,M,Hernandez,,5703 Donald Dr.,,Victoria,British Columbia,Canada,V8V,712-555-0130,1933-02-28,Graduate Degree,Management,M,M,1,2,0,2,127974,0,72
250,11254,,Johnathan,W,Vance,,9430 Versailles Pl,,Burien,Washington,United States,98168,494-555-0166,1933-03-03,Graduate Degree,Management,M,M,1,2,0,4,101550,0,71
251,11256,,Katelyn,L,Hernandez,,7496 Deerfield Dr.,,Lynnwood,Washington,United States,98036,249-555-0116,1933-09-20,Graduate Degree,Management,F,M,1,2,0,4,88902,0,44
252,11257,,Jacqueline,,Powell,,4076 Northwood Dr,,Newport Beach,California,United States,92625,796-555-0111,1933-01-06,Graduate Degree,Management,F,S,1,4,2,2,146565,0,59
253,11259,,Victoria,C,Stewart,,3623 Barquentine Court,,Salem,Oregon,United States,97301,230-555-0139,1965-03-27,Partial College,Professional,F,M,1,4,1,4,96421,0,65
254,11260,,Katelyn,L,Kelly,,7085 Solano Drive,,Burlingame,California,United States,94010,507-555-0132,1965-04-12,Bachelors ,Management,F,M,1,3,2,2,127739,1,80
255,11261,,Stephanie,,Collins,,2868 Central Avenue,,San Diego,California,United States,92102,209-555-0173,1965-04-24,Graduate Degree,Management,F,M,1,1,2,2,154474,0,79
256,11262,,Jennifer,,Simmons,,7959 Mt. Wilson Way,,Port Hammond,British Columbia,Canada,V6B 3P7,148-555-0115,1964-05-04,Bachelors ,Management,F,M,1,0,3,4,97283,0,89
257,11263,,Trinity,,Richardson,,3063 Blue Jay Drive,,Burien,Washington,United States,98168,111-555-0116,1964-09-11,Partial College,Professional,F,M,1,3,5,5,104042,0,99
258,11264,,Eduardo,,Martin,,5137 Pheasant Court,,Issaquah,Washington,United States,98027,342-555-0195,1964-06-17,Partial College,Professional,M,S,0,3,5,5,122978,1,154
259,11265,,Elizabeth,P,Jones,,2253 Firestone Dr.,,Kirkland,Washington,United States,98033,941-555-0110,1964-07-13,Partial College,Professional,F,M,1,3,5,5,91607,1,98
260,11266,,Taylor,,Howard,,7396 Stratton Circle,,Port Orchard,Washington,United States,98366,162-555-0131,1964-05-05,Partial College,Professional,F,S,0,1,0,0,98748,0,51
261,11267,,David,,Diaz,,2075 Browse Ct,,Burlingame,California,United States,94010,613-555-0119,1964-10-02,Partial College,Professional,M,S,1,4,2,4,169568,1,115
262,11268,,Katelyn,A,Carter,,3050 Monte Cresta Avenue,,Coronado,California,United States,92118,103-555-0195,1964-05-03,Graduate Degree,Management,F,M,1,2,2,2,145275,0,80
263,11269,,Ryan,W,Foster,,5376 Sahara Drive,,Daly City,California,United States,94015,961-555-0133,1964-10-13,Graduate Degree,Management,M,M,1,2,2,2,173834,1,119
264,11270,,Robert,L,Lee,,5461 Camino Verde Ct.,,Lakewood,California,United States,90712,447-555-0174,1964-05-04,Graduate Degree,Management,M,M,1,3,2,2,180861,1,119
265,11271,,Danielle,C,Reed,,6683 Carrick Ct,,San Francisco,California,United States,94109,136-555-0114,1964-06-05,Bachelors ,Management,F,S,0,4,0,2,141306,1,53
266,11272,,Lauren,L,Martinez,,4357 Tosca Way,,Beverly Hills,California,United States,90210,977-555-0117,1956-11-10,Partial College,Professional,F,S,1,0,3,4,72083,1,73
267,11273,,Nathan,E,Lal,,7064 Cypress Ave,,La Jolla,California,United States,92806,147-555-0121,1956-10-01,Partial College,Professional,M,M,1,0,1,2,116585,0,105
268,11274,,Kyle,M,Foster,,5617 Landing Dr,,Bellingham,Washington,United States,98225,846-555-0126,1934-04-12,Graduate Degree,Management,M,M,1,2,0,2,75549,0,61
269,11275,,Jenny,D,Rai,,1440 Willow Pass Dr.,,Colma,California,United States,94014,780-555-0119,1934-01-18,Graduate Degree,Management,F,M,1,2,0,4,112925,0,48
270,11276,,Nancy,E,Chapman,,1480 Shoenic,,Cliffside,British Columbia,Canada,V8Y 1L1,909-555-0129,1963-09-19,Partial College,Professional,F,M,1,2,3,4,102901,1,86
271,11277,,Charles,P,Jackson,,3400 Folson Drive,,Royal Oak,British Columbia,Canada,V8X,194-555-0175,1963-06-10,Partial College,Professional,M,M,1,2,3,4,125463,1,134
272,11279,,Amanda,S,Cook,,4098 Woodcrest Dr.,,Everett,Washington,United States,98201,252-555-0177,1963-09-12,Partial College,Professional,F,M,1,1,0,0,85754,0,55
273,11279,,Amanda,S,Cook,,4098 Woodcrest Dr.,,Everett,Washington,United States,98201,252-555-0177,1963-09-12,Partial College,Professional,F,M,1,1,0,0,85754,0,52
274,11279,,Amanda,S,Cook,,9187 Vista Del Sol,,Everett,Washington,United States,98201,252-555-0177,1963-09-12,Partial College,Professional,F,M,1,1,0,0,86138,0,55
275,11279,,Amanda,S,Cook,,9187 Vista Del Sol,,Everett,Washington,United States,98201,252-555-0177,1963-09-12,Partial College,Professional,F,M,1,1,0,0,86138,0,52
